,RELIANCE.NS,TCS.NS,HDFCBANK.NS
2020-07-15 09:15:00,816.16524102,2181.1001,525.05
2020-07-16 09:15:00,822.7245223,2220.1001,517.05
2020-07-17 09:15:00,834.32242102,2190.05,529.15
2020-07-20 09:15:00,862.3071747,2190.8,562.075
2020-07-21 09:15:00,879.03447677,2201.1499,567.0
2020-07-22 09:15:00,890.01957067,2184.2,558.775
2020-07-23 09:15:00,903.93250985,2163.0,558.125
2020-07-24 09:15:00,934.09612512,2125.1001,550.625
2020-07-27 09:15:00,965.91653768,2163.5,537.675
2020-07-28 09:15:00,976.24343381,2215.0,529.75
2020-07-29 09:15:00,939.8383333,2246.05,527.775
2020-07-30 09:15:00,940.54192402,2272.25,523.35
2020-07-31 09:15:00,931.82647762,2257.45,510.025
2020-08-03 09:15:00,909.26618147,2230.7,496.5
2020-08-04 09:15:00,907.9724824,2225.05,501.5
2020-08-05 09:15:00,961.55885987,2253.0,510.0
2020-08-06 09:15:00,956.79260012,2265.3501,513.125
2020-08-07 09:15:00,962.42132592,2287.0,510.3
2020-08-10 09:15:00,956.92882437,2276.05,521.9
2020-08-11 09:15:00,953.41087074,2275.6001,524.25
2020-08-12 09:15:00,956.33867062,2246.55,524.0
2020-08-13 09:15:00,957.79124502,2250.5,528.25
2020-08-14 09:15:00,948.3722079,2233.1001,513.65
2020-08-17 09:15:00,939.67950337,2238.25,510.1
2020-08-18 09:15:00,945.24013974,2248.3,511.0
2020-08-19 09:15:00,962.94339024,2252.5,528.125
2020-08-20 09:15:00,947.80479602,2240.05,526.0
2020-08-21 09:15:00,942.81157152,2241.05,532.3
2020-08-24 09:15:00,939.86102977,2230.0,542.825
2020-08-25 09:15:00,943.26550102,2233.55,553.1
2020-08-26 09:15:00,929.19368652,2216.45,554.75
2020-08-27 09:15:00,954.7272209,2241.75,553.125
2020-08-28 09:15:00,956.0890094,2235.1001,547.5
2020-08-31 09:15:00,935.25369074,2228.0,550.35
2020-09-01 09:15:00,936.18415543,2241.3,554.0
2020-09-02 09:15:00,946.44300752,2241.6499,560.35
2020-09-03 09:15:00,954.61373852,2268.0,564.0
2020-09-04 09:15:00,940.63270992,2262.95,552.2
2020-09-07 09:15:00,927.9453804,2283.3501,549.5
2020-09-08 09:15:00,944.40032477,2327.05,551.5
2020-09-09 09:15:00,944.8315578,2320.0,545.625
2020-09-10 09:15:00,987.45558324,2324.3,542.0
2020-09-11 09:15:00,1038.18220487,2330.1499,535.5
2020-09-14 09:15:00,1035.86711903,2381.8501,526.175
2020-09-15 09:15:00,1038.65874006,2464.6001,529.05
2020-09-16 09:15:00,1048.82680625,2477.3,534.175
2020-09-17 09:15:00,1040.33836999,2450.6001,539.0
2020-09-18 09:15:00,1033.39320325,2436.3999,523.6
2020-09-21 09:15:00,1020.13850724,2452.1499,520.75
2020-09-22 09:15:00,999.34849075,2458.0,514.75
2020-09-23 09:15:00,1001.05072637,2409.0,517.175
2020-09-24 09:15:00,987.7732885,2302.6001,512.5
2020-09-25 09:15:00,983.80140537,2352.1001,512.825
2020-09-28 09:15:00,1001.845103,2366.0,521.325
2020-09-29 09:15:00,1006.0212544,2426.3,525.5
2020-09-30 09:15:00,1009.99313753,2460.0,526.0
2020-10-01 09:15:00,1004.99991302,2492.3,545.05
2020-10-05 09:15:00,1001.36847702,2603.05,555.5
2020-10-06 09:15:00,999.39383831,2650.1001,563.1
2020-10-07 09:15:00,1007.72349003,2703.0,568.8
2020-10-08 09:15:00,1008.67678737,2800.0,581.675
2020-10-09 09:15:00,1006.40713987,2780.0,595.825
2020-10-12 09:15:00,1010.5605494,2800.75,602.8
2020-10-13 09:15:00,1010.37902299,2812.2,597.5
2020-10-14 09:15:00,1029.73907078,2787.55,587.75
2020-10-15 09:15:00,996.37525252,2727.0,582.0
2020-10-16 09:15:00,986.22988281,2731.3,586.5
2020-10-19 09:15:00,978.28611656,2706.6001,596.3
2020-10-20 09:15:00,976.9697664,2717.95,602.95
2020-10-21 09:15:00,952.23060865,2663.05,610.85
2020-10-22 09:15:00,949.16658452,2638.1001,611.5
2020-10-23 09:15:00,951.61775843,2670.1001,615.6
2020-10-26 09:15:00,916.25669577,2670.5,602.3
2020-10-27 09:15:00,910.12864752,2624.1001,598.925
2020-10-28 09:15:00,911.21807832,2606.0,600.75
2020-10-29 09:15:00,903.77363452,2600.25,589.25
2020-10-30 09:15:00,917.75466312,2621.6001,588.175
2020-11-02 09:15:00,843.92302995,2600.05,588.75
2020-11-03 09:15:00,833.00602547,2601.05,612.75
2020-11-04 09:15:00,833.86849152,2610.0,615.0
2020-11-05 09:15:00,876.99179402,2667.0,626.175
2020-11-06 09:15:00,897.94064045,2681.3,632.75
2020-11-09 09:15:00,924.20046202,2695.1001,657.6
2020-11-10 09:15:00,926.56089542,2638.3501,675.775
2020-11-11 09:15:00,897.91794397,2643.3999,685.25
