,RELIANCE.NS,TCS.NS,HDFCBANK.NS
2020-05-27 09:15:00,656.17778874,2005.3,451.825
2020-05-28 09:15:00,668.29770639,2004.3,472.625
2020-05-29 09:15:00,664.73435982,1972.35,475.825
2020-06-01 09:15:00,690.13171534,2045.25,493.825
2020-06-02 09:15:00,697.09953317,2047.15,500.5
2020-06-03 09:15:00,699.80041369,2046.15,511.125
2020-06-04 09:15:00,717.11782412,2091.55,500.85
2020-06-05 09:15:00,717.98029017,2048.25,516.675
2020-06-08 09:15:00,712.44235027,2071.75,507.95
2020-06-09 09:15:00,697.75773094,2072.05,493.65
2020-06-10 09:15:00,713.64526344,2108.75,495.925
2020-06-11 09:15:00,698.00739217,2067.6499,484.3
2020-06-12 09:15:00,721.20318962,2039.5,491.375
2020-06-15 09:15:00,732.89187424,2029.9,474.925
2020-06-16 09:15:00,734.32175217,2045.8,495.2
2020-06-17 09:15:00,733.25501784,2047.8,489.625
2020-06-18 09:15:00,751.66185907,2038.1,509.975
2020-06-19 09:15:00,798.64356232,2044.6,516.675
2020-06-22 09:15:00,792.62899644,2027.95,514.375
2020-06-23 09:15:00,781.16727657,2035.3,521.15
2020-06-24 09:15:00,784.32208659,2042.2,516.25
2020-06-25 09:15:00,779.80548807,2016.1,514.375
2020-06-26 09:15:00,790.58631369,2118.8501,528.225
2020-06-29 09:15:00,782.18861794,2101.6499,538.025
2020-06-30 09:15:00,773.54126097,2082.1499,532.925
2020-07-01 09:15:00,788.74789922,2092.05,542.3
2020-07-02 09:15:00,799.07479534,2157.1499,544.7
2020-07-03 09:15:00,811.58055307,2199.6499,536.975
2020-07-06 09:15:00,840.58664812,2263.2,551.5
2020-07-07 09:15:00,827.7177468,2269.8999,552.575
2020-07-08 09:15:00,816.16524102,2218.8999,555.175
2020-07-09 09:15:00,828.0808904,2204.3501,562.475
2020-07-10 09:15:00,852.5022975,2222.3501,552.55
2020-07-13 09:15:00,878.35358252,2220.0,540.125
2020-07-14 09:15:00,870.18285152,2171.95,529.425
2020-07-15 09:15:00,837.04599802,2233.8999,526.575
2020-07-16 09:15:00,836.77364032,2234.75,531.275
2020-07-17 09:15:00,867.77702517,2200.75,549.225
2020-07-20 09:15:00,871.49924707,2207.8999,566.525
2020-07-21 09:15:00,894.94470575,2225.05,569.275
2020-07-22 09:15:00,909.67471802,2190.95,563.175
2020-07-23 09:15:00,934.09612512,2171.2,565.2
2020-07-24 09:15:00,974.20075106,2157.3999,559.55
2020-07-27 09:15:00,978.76278792,2206.8,539.75
2020-07-28 09:15:00,988.52227217,2309.75,543.325
2020-07-29 09:15:00,951.73124081,2276.05,532.3
2020-07-30 09:15:00,957.26927149,2279.5,525.325
2020-07-31 09:15:00,938.31771487,2281.3999,516.4
2020-08-03 09:15:00,911.94436552,2254.1499,501.0
2020-08-04 09:15:00,976.22082812,2249.7,520.825
2020-08-05 09:15:00,965.2583853,2259.5,513.775
2020-08-06 09:15:00,968.73099137,2308.1001,520.35
2020-08-07 09:15:00,974.3369753,2295.3501,521.925
2020-08-10 09:15:00,962.26249599,2282.8,525.325
2020-08-11 09:15:00,968.59476712,2279.8999,533.325
2020-08-12 09:15:00,965.78044962,2257.3501,531.85
2020-08-13 09:15:00,963.2610955,2254.45,529.525
2020-08-14 09:15:00,959.51617712,2242.1499,517.225
2020-08-17 09:15:00,949.32550524,2253.3999,516.375
2020-08-18 09:15:00,961.67234225,2269.75,528.25
2020-08-19 09:15:00,967.57342575,2256.6001,533.3
2020-08-20 09:15:00,951.912858,2252.8501,529.5
2020-08-21 09:15:00,945.01317499,2248.6001,542.825
2020-08-24 09:15:00,951.32274965,2248.1001,558.525
2020-08-25 09:15:00,945.12665737,2242.6499,559.85
2020-08-26 09:15:00,970.18352037,2253.5,559.225
2020-08-27 09:15:00,958.06364812,2248.3999,556.05
2020-08-28 09:15:00,960.58286606,2238.55,557.25
2020-08-31 09:15:00,944.49111067,2257.25,557.925
2020-09-01 09:15:00,947.4643489,2246.3501,563.65
2020-09-02 09:15:00,966.05276192,2265.1499,567.075
2020-09-03 09:15:00,958.74454237,2299.5,565.45
2020-09-04 09:15:00,942.9250539,2288.8,559.65
2020-09-07 09:15:00,945.37622781,2327.05,555.25
2020-09-08 09:15:00,956.47489487,2348.2,556.225
2020-09-09 09:15:00,981.10057024,2327.6499,548.25
2020-09-10 09:15:00,1050.39286303,2331.1499,545.275
2020-09-11 09:15:00,1053.00295765,2374.1001,539.325
2020-09-14 09:15:00,1045.19537025,2491.3999,528.975
2020-09-15 09:15:00,1052.59446649,2491.3999,535.25
2020-09-16 09:15:00,1055.18181925,2503.0,546.825
2020-09-17 09:15:00,1043.47043815,2460.95,541.8
2020-09-18 09:15:00,1046.62524818,2449.8999,528.65
2020-09-21 09:15:00,1023.99690799,2465.3,524.65
2020-09-22 09:15:00,1003.70616856,2522.95,517.7
2020-09-23 09:15:00,1012.62592863,2467.45,523.625
2020-09-24 09:15:00,990.11102542,2332.25,515.2
2020-09-25 09:15:00,999.41658017,2422.3,522.0
2020-09-28 09:15:00,1006.0212544,2426.3,527.1
2020-09-29 09:15:00,1019.094424,2488.3999,531.275
2020-09-30 09:15:00,1014.23742374,2492.3,539.3
2020-10-01 09:15:00,1010.1066199,2523.45,553.475
2020-10-05 09:15:00,1004.18283992,2705.8,557.175
2020-10-06 09:15:00,1003.34311574,2714.3,572.05
2020-10-07 09:15:00,1024.74584628,2735.95,581.125
2020-10-08 09:15:00,1016.4616329,2825.7,595.9
2020-10-09 09:15:00,1013.8288418,2812.95,616.775
2020-10-12 09:15:00,1015.462988,2830.0,606.825
2020-10-13 09:15:00,1035.27701068,2826.55,599.225
2020-10-14 09:15:00,1038.36373128,2809.6001,605.75
2020-10-15 09:15:00,1001.59544177,2740.6001,584.625
2020-10-16 09:15:00,987.65980612,2763.3,599.675
2020-10-19 09:15:00,987.84137792,2711.55,601.775
2020-10-20 09:15:00,978.62656368,2739.0,611.975
2020-10-21 09:15:00,964.41866112,2675.3999,623.35
2020-10-22 09:15:00,956.40676005,2671.1499,616.65
2020-10-23 09:15:00,959.17573,2686.8,617.9
2020-10-26 09:15:00,921.06834847,2688.2,605.45
2020-10-27 09:15:00,923.51956777,2630.1499,616.55
2020-10-28 09:15:00,913.0564928,2622.2,604.8
2020-10-29 09:15:00,920.06970357,2632.6499,593.6
2020-10-30 09:15:00,932.59815777,2664.8501,591.775
2020-11-02 09:15:00,852.2299398,2604.6001,607.625
2020-11-03 09:15:00,839.95114682,2633.6001,623.975
2020-11-04 09:15:00,868.45791942,2653.1499,628.7
2020-11-05 09:15:00,887.43217252,2685.7,634.6
2020-11-06 09:15:00,921.09104495,2707.45,653.825
2020-11-09 09:15:00,930.87322567,2726.6001,670.275
2020-11-10 09:15:00,946.23873925,2649.6001,696.825
2020-11-11 09:15:00,906.58799742,2687.8,694.975
2020-11-12 09:15:00,898.78041002,2671.05,685.85
2020-11-13 09:15:00,906.22485382,2656.8501,679.4
2020-11-14 18:00:00,908.90303787,2670.3501,684.85
2020-11-17 09:15:00,904.7949759,2666.05,704.225
2020-11-18 09:15:00,902.04870242,2626.6499,704.35
2020-11-19 09:15:00,895.67099295,2636.8999,687.175
2020-11-20 09:15:00,862.23908527,2660.25,701.825
2020-11-23 09:15:00,885.48027567,2724.25,697.3
2020-11-24 09:15:00,891.5402345,2722.05,719.1
2020-11-25 09:15:00,884.16388012,2701.3,701.4
2020-11-26 09:15:00,886.34274172,2720.6001,713.325
2020-11-27 09:15:00,875.99314912,2679.6499,720.425
2020-12-01 09:15:00,887.38677955,2726.8,716.65
2020-12-02 09:15:00,888.86205043,2749.55,703.475
2020-12-03 09:15:00,891.54023447,2709.45,688.6
2020-12-04 09:15:00,883.68725413,2727.55,692.8
2020-12-07 09:15:00,888.8847469,2737.7,686.125
2020-12-08 09:15:00,905.02194063,2797.3,688.15
2020-12-09 09:15:00,920.09240003,2810.8,703.6
2020-12-10 09:15:00,911.0365065,2784.3,692.925
2020-12-11 09:15:00,910.4917911,2783.6001,691.4
2020-12-14 09:15:00,903.90981335,2797.7,686.075
2020-12-15 09:15:00,896.21570832,2761.55,695.65
2020-12-16 09:15:00,897.21435323,2814.2,705.35
2020-12-17 09:15:00,901.3224152,2838.2,720.9
2020-12-18 09:15:00,904.02329572,2861.0,705.675
2020-12-21 09:15:00,880.48705115,2820.1499,686.325
2020-12-22 09:15:00,879.12526265,2872.5,686.55
2020-12-23 09:15:00,882.37085858,2908.75,687.825
2020-12-24 09:15:00,905.20351243,2909.3501,698.55
2020-12-28 09:15:00,909.35696735,2929.3999,706.425
2020-12-29 09:15:00,903.34240148,2930.5,713.6
2020-12-30 09:15:00,905.81631725,2909.3,716.25
2020-12-31 09:15:00,901.18623635,2862.75,718.15
2021-01-01 09:15:00,902.18488125,2928.25,712.525
2021-01-04 09:15:00,903.70554507,3039.45,708.0
2021-01-05 09:15:00,892.47078995,3093.0,713.35
2021-01-06 09:15:00,868.93454538,3051.5,710.275
2021-01-07 09:15:00,867.52736393,3032.8,708.125
2021-01-08 09:15:00,877.76347415,3120.8999,715.825
2021-01-11 09:15:00,861.21774388,3176.45,725.725
2021-01-12 09:15:00,888.36272798,3174.8501,740.5
2021-01-13 09:15:00,880.0785146,3158.95,735.325
2021-01-14 09:15:00,889.9741777,3250.7,734.375
2021-01-15 09:15:00,879.46570977,3233.3501,733.325
2021-01-18 09:15:00,900.57343153,3221.75,741.55
2021-01-19 09:15:00,915.3034438,3260.7,751.925
2021-01-20 09:15:00,932.68894365,3308.8,746.0
2021-01-21 09:15:00,952.97954691,3273.8501,737.4
2021-01-22 09:15:00,930.37394859,3303.1001,721.775
2021-01-25 09:15:00,881.0771595,3291.3,731.425
2021-01-27 09:15:00,860.1964025,3261.05,704.8
2021-01-28 09:15:00,851.82140322,3196.55,685.725
2021-01-29 09:15:00,836.11544253,3111.3501,695.25
2021-02-01 09:15:00,860.33258135,3139.3501,738.375
2021-02-02 09:15:00,874.1774311,3203.45,780.275
2021-02-03 09:15:00,876.37898918,3200.05,787.4
2021-02-04 09:15:00,873.49653685,3188.45,789.55
2021-02-05 09:15:00,873.24687562,3157.95,798.8
2021-02-08 09:15:00,885.82072278,3214.1001,802.625
2021-02-09 09:15:00,887.95419143,3176.8999,805.925
2021-02-10 09:15:00,896.19301185,3213.3,790.875
2021-02-11 09:15:00,933.14287315,3206.0,786.175
2021-02-12 09:15:00,926.7424672,3190.8,790.975
2021-02-15 09:15:00,922.6571017,3139.8501,808.3
2021-02-16 09:15:00,934.86780525,3108.8,813.325
2021-02-17 09:15:00,945.64863088,3073.1001,793.25
2021-02-18 09:15:00,938.59002715,3057.3501,777.15
2021-02-19 09:15:00,944.30953885,3071.8501,769.55
2021-02-22 09:15:00,911.53582895,2958.45,774.0
2021-02-23 09:15:00,918.50364678,2980.2,764.575
2021-02-24 09:15:00,935.5486995,2948.1001,805.0
2021-02-25 09:15:00,973.38376872,2995.3,803.2
2021-02-26 09:15:00,946.8061511,2894.3,767.2
2021-03-01 09:15:00,954.02363015,2924.2,779.45
2021-03-02 09:15:00,955.975527,3006.3501,784.1
2021-03-03 09:15:00,999.59819734,3059.1001,793.425
2021-03-04 09:15:00,987.68254797,3049.7,776.025
2021-03-05 09:15:00,988.97620165,3008.05,765.0
2021-03-08 09:15:00,994.60497284,3006.95,759.75
2021-03-09 09:15:00,994.58223098,3050.95,781.25
2021-03-10 09:15:00,990.45147252,3070.95,777.875
2021-03-12 09:15:00,970.31974459,3057.95,775.975
2021-03-15 09:15:00,957.29187716,3066.1499,764.325
2021-03-16 09:15:00,953.52435309,3110.05,756.075
2021-03-17 09:15:00,932.98404322,3112.95,747.675
2021-03-18 09:15:00,911.98975845,3036.5,745.5
2021-03-19 09:15:00,945.081219,3050.2,748.75
2021-03-22 09:15:00,936.18415541,3129.6499,734.575
2021-03-23 09:15:00,947.57783125,3142.6001,750.075
2021-03-24 09:15:00,929.32986535,3121.1001,739.4
2021-03-25 09:15:00,903.97790278,3064.8501,731.675
2021-03-26 09:15:00,905.43047718,3066.8,745.65
2021-03-30 09:15:00,921.15913435,3158.55,776.85
2021-03-31 09:15:00,909.26618145,3177.8501,746.825
